,InertiaNordicGWs,InertiaDE,InertiaFI,InertiaNO,InertiaSE
2018-07-27 00:00:00+00:00,145.511,4.277498899999999,35.1375165,24.3412742,81.7386255
2018-07-27 01:00:00+00:00,144.914,4.1414188,35.1332411,23.613901300000002,82.02127809999999
2018-07-27 02:00:00+00:00,146.669,4.2018989,35.1346865,23.2283461,84.0767453
2018-07-27 03:00:00+00:00,151.846,4.179218799999999,35.1587293,27.8546382,84.7323141
2018-07-27 04:00:00+00:00,166.883,4.2094589,35.8459113,39.166163999999995,87.7718062
2018-07-27 05:00:00+00:00,181.519,4.2321389,36.8137035,48.6588924,91.8892383
2018-07-27 06:00:00+00:00,188.748,4.2442658,37.133615,53.9973582,93.36785830000001
2018-07-27 07:00:00+00:00,190.044,4.1815301,37.0819949,54.923811500000006,93.8748651
2018-07-27 08:00:00+00:00,190.514,4.2388705,37.154447399999995,55.2918111,93.857075
2018-07-27 09:00:00+00:00,188.77,4.1557106,37.3032518,53.5349729,93.7488305
2018-07-27 10:00:00+00:00,186.845,4.2010706,37.3511021,52.1484889,93.1037563
2018-07-27 11:00:00+00:00,181.694,5.0264408000000005,37.0187471,49.802438,89.8255221
2018-07-27 12:00:00+00:00,177.322,4.2902324,36.6341922,47.6077986,88.7900875
2018-07-27 13:00:00+00:00,177.434,4.2018989,36.4594865,48.0829556,88.6952909
2018-07-27 14:00:00+00:00,180.108,4.1867788,36.435453800000005,50.2488908,89.23626979999999
2018-07-27 15:00:00+00:00,182.428,4.2907698,36.243115100000004,51.7246173,90.1883638
2018-07-27 16:00:00+00:00,183.06,5.066193599999999,36.1440171,52.0353225,89.80186590000001
2018-07-27 17:00:00+00:00,180.394,4.2605298000000005,36.1200264,51.5473085,88.4475221
2018-07-27 18:00:00+00:00,176.287,4.3984589,36.0294272,49.2951319,86.56499400000001
2018-07-27 19:00:00+00:00,173.211,4.2699389000000005,35.7189599,47.1624762,86.0076047
2018-07-27 20:00:00+00:00,165.424,4.3833389,35.0060533,41.351368199999996,84.652881
2018-07-27 21:00:00+00:00,153.893,4.2548189,34.1120639,33.282484100000005,82.1606185
2018-07-27 22:00:00+00:00,143.339,4.2850589,30.406050500000003,28.6550049,79.99075049999999
2018-07-27 23:00:00+00:00,140.147,4.2548189,30.306739,24.9718253,80.6111956
2018-07-28 00:00:00+00:00,138.776,4.1943389,30.3159492,23.7231493,80.5598906
2018-07-28 01:00:00+00:00,137.73,4.3228589,30.3140958,22.476962000000004,80.5982188
2018-07-28 02:00:00+00:00,136.674,4.1867788,30.318960899999997,21.6820985,80.4673604
2018-07-28 03:00:00+00:00,135.757,4.247258899999999,30.3156542,20.6214225,80.5726563
2018-07-28 04:00:00+00:00,137.38,4.2548189,30.422799299999998,23.0373528,79.6563227
2018-07-28 05:00:00+00:00,142.493,4.2018989,30.483360700000002,28.227155900000003,79.6223081
2018-07-28 06:00:00+00:00,150.441,4.247258899999999,31.277044099999998,34.901154999999996,80.0524802
2018-07-28 07:00:00+00:00,156.076,4.2170189,31.6101141,39.6246666,80.6276984
2018-07-28 08:00:00+00:00,157.356,4.1943389,31.6304193,40.8542885,80.6550555
2018-07-28 09:00:00+00:00,156.784,4.2699389000000005,31.614547299999998,40.2189113,80.6753042
2018-07-28 10:00:00+00:00,155.539,4.2018989,31.6211856,39.0246264,80.69450099999999
2018-07-28 11:00:00+00:00,153.177,4.3471253,31.6194542,36.0461242,81.1971573
2018-07-28 12:00:00+00:00,151.516,4.2820747,31.3466162,35.1990632,80.6739422
2018-07-28 13:00:00+00:00,150.984,4.1716588,31.3470559,34.3246896,81.12533099999999
2018-07-28 14:00:00+00:00,151.925,4.1716588,31.3229575,34.6253275,81.8015833
2018-07-28 15:00:00+00:00,153.797,4.2321389,31.206504199999998,35.1814015,83.2093404
2018-07-28 16:00:00+00:00,156.155,3.6994589,31.117715800000003,36.7812171,84.55017939999999
2018-07-28 17:00:00+00:00,159.134,3.6523582,31.1127592,38.840934999999995,85.5441229
2018-07-28 18:00:00+00:00,159.114,3.7511726,31.2041443,39.2251182,84.9491091
2018-07-28 19:00:00+00:00,161.155,3.7436126,31.272097300000002,39.99770289999999,86.1497945
2018-07-28 20:00:00+00:00,162.46,3.6293275,31.285400799999998,39.9923747,87.5272396
2018-07-28 21:00:00+00:00,149.669,3.6094589,30.5729309,31.222870699999998,84.2205063
2018-07-28 22:00:00+00:00,139.497,3.6623789,30.2775024,24.9174944,80.5850693
2018-07-28 23:00:00+00:00,136.402,3.6396989,30.3080144,22.1744424,80.2580078
2018-07-29 00:00:00+00:00,135.25,3.5867788000000003,30.2734842,21.1248328,80.243501
2018-07-29 01:00:00+00:00,134.298,3.6170189,30.2135308,20.35793,80.1036563
2018-07-29 02:00:00+00:00,134.427,3.5640988,30.2792775,20.4669185,80.1036563
2018-07-29 03:00:00+00:00,134.893,3.5414187999999998,30.0566541,21.1065311,80.1819135
2018-07-29 04:00:00+00:00,136.867,3.5414187999999998,30.2582143,22.9324223,80.1215638
2018-07-29 05:00:00+00:00,140.585,3.6396989,30.2678193,26.708859,79.97360520000001
2018-07-29 06:00:00+00:00,145.502,3.5640988,30.611679199999998,30.040632600000002,81.2907344
2018-07-29 07:00:00+00:00,148.376,3.7228589000000003,30.609634399999997,32.7405175,81.31209170000001
2018-07-29 08:00:00+00:00,154.315,3.6774989000000002,30.668107499999998,35.1147363,84.90130830000001
2018-07-29 09:00:00+00:00,159.875,3.6472588999999997,30.8016824,36.5736721,88.84322809999999
2018-07-29 10:00:00+00:00,160.568,3.6623789,30.816449000000002,36.179553,89.92127860000001
2018-07-29 11:00:00+00:00,160.566,3.6699389,30.8115192,36.0661026,90.04475359999999
2018-07-29 12:00:00+00:00,161.014,3.7077389,30.6455325,36.0905216,90.5920214
2018-07-29 13:00:00+00:00,160.48,3.6774989000000002,30.4512759,35.8893333,90.5059052
2018-07-29 14:00:00+00:00,161.224,3.6245789,30.4655877,35.7022091,91.4109034
2018-07-29 15:00:00+00:00,164.611,3.7530989,30.3953993,37.6246862,92.8603529
2018-07-29 16:00:00+00:00,166.693,3.6699389,30.4071892,39.4098514,93.2008398
2018-07-29 17:00:00+00:00,173.2,3.7152988999999996,30.3924458,45.5040945,93.63940339999999
2018-07-29 18:00:00+00:00,176.461,3.5792188,30.615885900000002,47.876987,94.3875677
2018-07-29 19:00:00+00:00,177.64,3.6548189000000004,30.6229509,48.80510400000001,94.5966687
2018-07-29 20:00:00+00:00,177.443,3.7001789,30.5921609,49.1866569,93.9345688
2018-07-29 21:00:00+00:00,169.622,3.7606588999999997,30.528547500000002,41.9474311,93.2785802
2018-07-29 22:00:00+00:00,155.236,3.6396989,30.3607679,31.152238,90.0166029
2018-07-29 23:00:00+00:00,148.798,3.5943389000000003,30.1942189,26.1037905,88.88730620000001
2018-07-30 00:00:00+00:00,146.393,3.6018989,30.1209626,24.155742399999998,88.50463280000001
2018-07-30 01:00:00+00:00,145.228,3.6396989,29.643919099999998,23.229757499999998,88.7236964
2018-07-30 02:00:00+00:00,147.181,3.7001789,29.6549742,23.8800713,89.9515979
2018-07-30 03:00:00+00:00,152.706,3.6018989,29.9275325,27.5282153,91.6951331
2018-07-30 04:00:00+00:00,167.941,3.5792188,30.9132724,37.9737455,95.5406617
2018-07-30 05:00:00+00:00,183.076,3.6525792,32.342352500000004,49.281985500000005,97.843262
2018-07-30 06:00:00+00:00,189.431,3.816893,33.0501467,52.6056143,99.9783958
2018-07-30 07:00:00+00:00,185.619,3.7139747,33.611195200000004,54.266346,94.0254596
2018-07-30 08:00:00+00:00,184.672,3.6520108000000002,33.7503216,54.327915000000004,92.9525367
2018-07-30 09:00:00+00:00,184.427,3.5757087999999997,33.4181884,54.102481399999995,93.3424721
2018-07-30 10:00:00+00:00,185.041,3.5963773,33.4324316,54.0804384,93.9373422
2018-07-30 11:00:00+00:00,184.256,3.7228589000000003,33.442606500000004,53.9787645,93.158963
2018-07-30 12:00:00+00:00,182.816,3.6321388999999997,33.3817466,53.2486851,92.5202659
2018-07-30 13:00:00+00:00,182.449,3.5867788000000003,33.159027,53.456552900000005,92.23438069999999
2018-07-30 14:00:00+00:00,184.951,3.6623789,33.1013049,53.8981182,94.3507383
2018-07-30 15:00:00+00:00,186.058,3.6548189000000004,32.9924302,53.6055486,95.8053109
2018-07-30 16:00:00+00:00,186.81,3.6699389,32.6005657,53.3767753,97.171256
2018-07-30 17:00:00+00:00,186.11,3.7228589000000003,32.2765809,53.1674072,96.92496820000001
2018-07-30 18:00:00+00:00,184.082,3.6472588999999997,32.1861423,51.8336787,96.40711870000001
2018-07-30 19:00:00+00:00,182.05,3.7156355,31.8882292,51.4392421,95.0327596
2018-07-30 20:00:00+00:00,180.588,3.6313108,31.3655357,49.75389130000001,95.78687339999999
2018-07-30 21:00:00+00:00,163.78,3.6779477000000003,30.9506908,40.3787905,88.7006281
2018-07-30 22:00:00+00:00,151.899,3.6472588999999997,30.5749525,32.9609758,84.6979724
2018-07-30 23:00:00+00:00,148.187,3.5867788000000003,30.5651342,30.296619800000002,83.7400823
2018-07-31 00:00:00+00:00,151.175,3.6850589,34.717310499999996,29.7904616,82.9670247
2018-07-31 01:00:00+00:00,151.119,3.6094589,34.7137749,28.786008300000002,84.0352865
2018-07-31 02:00:00+00:00,150.627,3.6396989,34.7998617,27.559295900000002,84.6231922
2018-07-31 03:00:00+00:00,155.989,3.6094589,35.5128884,31.004115000000002,85.9076646
2018-07-31 04:00:00+00:00,170.892,3.6094589,36.4636947,40.344946,90.56306380000001
2018-07-31 05:00:00+00:00,184.822,3.6548189000000004,37.990775,49.2905424,93.93536280000001
2018-07-31 06:00:00+00:00,193.109,3.6850589,39.1039083,52.379167800000005,97.93823309999999
2018-07-31 07:00:00+00:00,194.548,3.6548189000000004,38.7273734,53.7469805,98.40641670000001
2018-07-31 08:00:00+00:00,197.052,3.5792188,39.0061202,52.825565499999996,101.6366443
2018-07-31 09:00:00+00:00,197.241,3.6793237,39.5662083,52.905851999999996,101.0845535
2018-07-31 10:00:00+00:00,194.77,3.6323995,39.7658154,51.485975100000005,99.8378884
2018-07-31 11:00:00+00:00,191.309,3.6623789,39.9319135,49.6639923,98.02856329999999
2018-07-31 12:00:00+00:00,186.814,3.6443006000000002,39.9358315,47.8215064,96.0498186
2018-07-31 13:00:00+00:00,186.284,3.5792188,39.8014583,49.07920489999999,93.79355310000001
2018-07-31 14:00:00+00:00,184.994,3.7036972,39.629972,49.172981099999994,92.4785224
2018-07-31 15:00:00+00:00,182.913,3.6321388999999997,39.3172931,50.3073386,89.7097844
2018-07-31 16:00:00+00:00,184.08,3.6623789,39.2122036,50.9950028,90.2346914
2018-07-31 17:00:00+00:00,184.075,3.6548189000000004,38.647686300000004,51.278663,90.5034328
2018-07-31 18:00:00+00:00,181.398,3.6245789,38.3947634,49.9758419,89.40997010000001
2018-07-31 19:00:00+00:00,179.698,3.6699389,38.1136871,49.9596824,87.96793910000001
2018-07-31 20:00:00+00:00,177.655,3.6321388999999997,37.5756771,49.248831599999995,87.1840057
2018-07-31 21:00:00+00:00,165.201,3.6396989,36.6007367,41.5538725,83.35673179999999
2018-07-31 22:00:00+00:00,149.389,3.7077389,36.3698099,30.456781900000003,78.8261648
2018-07-31 23:00:00+00:00,146.38,3.6245789,36.3313633,28.5122391,77.8988365
2018-08-01 00:00:00+00:00,145.258,3.5338588,36.322320399999995,27.4387723,77.9466719
2018-08-01 01:00:00+00:00,144.954,3.6623789,36.32170549999999,26.9435771,78.0569922
2018-08-01 02:00:00+00:00,146.043,3.6472588999999997,36.3491901,27.0628554,78.99363199999999
2018-08-01 03:00:00+00:00,149.513,3.6926189,36.4161918,29.5432233,79.919743
2018-08-01 04:00:00+00:00,164.393,3.6548189000000004,36.6385704,40.9087352,83.27932159999999
2018-08-01 05:00:00+00:00,179.93,3.7530989,37.9613454,50.2503666,88.0380557
2018-08-01 06:00:00+00:00,185.904,3.7915721,38.622535000000006,52.0803708,91.4688904
2018-08-01 07:00:00+00:00,187.612,3.5859508,39.409448299999994,52.531085,92.0954924
2018-08-01 08:00:00+00:00,188.226,3.7157477,39.423093200000004,53.0841521,92.0390034
2018-08-01 09:00:00+00:00,188.528,3.6556043,39.4047773,53.382744599999995,92.0946094
2018-08-01 10:00:00+00:00,187.852,3.6657705999999997,39.484827100000004,53.121711000000005,91.6212128
2018-08-01 11:00:00+00:00,187.957,3.85892,39.7104467,52.734911999999994,91.6809357
2018-08-01 12:00:00+00:00,187.155,3.8188213,39.40125329999999,52.483529600000004,91.4515641
2018-08-01 13:00:00+00:00,188.587,3.7686687,39.1526267,52.610895400000004,93.0717148
2018-08-01 14:00:00+00:00,187.83,3.7654645,39.0248919,52.8416801,92.1705305
2018-08-01 15:00:00+00:00,187.432,3.8032646,38.6094919,53.0005946,92.0277799
2018-08-01 16:00:00+00:00,187.072,3.7503445,38.2396336,51.9963485,93.0487557
2018-08-01 17:00:00+00:00,185.606,3.8410646,37.9988715,51.482095,92.3250352
2018-08-01 18:00:00+00:00,183.466,3.7424244,37.231817199999995,51.033046,91.4378052
2018-08-01 19:00:00+00:00,182.479,3.5859508,36.4240322,51.2029242,91.2468987
2018-08-01 20:00:00+00:00,180.762,3.6917908,36.2429268,50.298302199999995,90.56118670000001
2018-08-01 21:00:00+00:00,168.206,3.6766707999999997,36.254001300000006,44.0132975,84.2129646
2018-08-01 22:00:00+00:00,152.481,3.8372687,36.196617100000005,34.5604629,77.8829445
2018-08-01 23:00:00+00:00,147.034,3.6018989,36.181857,30.4982942,76.73461350000001
2018-08-02 00:00:00+00:00,145.005,3.6548189000000004,36.085402099999996,30.339644,74.9271133
2018-08-02 01:00:00+00:00,143.385,3.5943389000000003,36.0868001,28.6455834,75.0279156
2018-08-02 02:00:00+00:00,144.153,3.7152988999999996,36.1066814,28.314747200000003,76.0116404
2018-08-02 03:00:00+00:00,148.858,3.6321388999999997,36.103794900000004,31.3127899,77.8960151
2018-08-02 04:00:00+00:00,166.234,3.6321388999999997,36.872926299999996,42.8809882,82.9656471
2018-08-02 05:00:00+00:00,182.279,3.6591755,38.2872901,50.8771857,89.4984094
2018-08-02 06:00:00+00:00,186.731,3.7152988999999996,38.9033665,52.789053800000005,91.3419138
2018-08-02 07:00:00+00:00,187.987,3.6668636,39.2648134,53.505005100000005,91.5307135
2018-08-02 08:00:00+00:00,188.808,3.7523214,39.501178599999996,53.725777900000004,91.8487789
2018-08-02 09:00:00+00:00,189.758,3.6480409,39.356951699999996,54.047053,92.705725
2018-08-02 10:00:00+00:00,188.96,3.6745517,39.373285,53.4459465,92.45589690000001
2018-08-02 11:00:00+00:00,188.982,3.5792188,39.3964651,53.8393665,92.182313
2018-08-02 12:00:00+00:00,188.678,3.6170189,39.0101719,54.283263500000004,91.75605
2018-08-02 13:00:00+00:00,188.328,3.7379789,38.8057866,54.2756597,91.5236557
2018-08-02 14:00:00+00:00,187.966,3.6396989,38.6291832,53.832836,91.8779286
2018-08-02 15:00:00+00:00,187.249,3.6699389,37.9752634,53.608823799999996,91.99929709999999
2018-08-02 16:00:00+00:00,185.992,3.5943389000000003,37.672647,53.3221761,91.3895526
2018-08-02 17:00:00+00:00,184.865,3.6857321,37.7562898,53.226006399999996,90.2067943
2018-08-02 18:00:00+00:00,180.283,3.6993508000000004,36.84575,51.5219479,88.2328729
2018-08-02 19:00:00+00:00,179.369,3.6353926000000003,36.6567918,51.2671154,87.8313385
2018-08-02 20:00:00+00:00,177.27,3.6623789,36.6778908,50.8480624,86.0395576
2018-08-02 21:00:00+00:00,167.891,3.6774989000000002,36.6365285,46.4854466,81.0377977
2018-08-02 22:00:00+00:00,156.797,3.6170189,36.503550499999996,39.8871294,76.7799604
2018-08-02 23:00:00+00:00,148.859,3.5867788000000003,36.3436935,33.5064541,75.3943557
2018-08-03 00:00:00+00:00,146.248,3.7077389,36.272518,31.3270666,74.91732809999999
2018-08-03 01:00:00+00:00,145.537,3.5640988,36.6411535,29.8604542,75.4916833
2018-08-03 02:00:00+00:00,149.098,3.5867788000000003,36.9084915,30.5326096,78.08466770000001
2018-08-03 03:00:00+00:00,154.895,3.6554921,37.013993799999994,32.7876991,81.5115453
2018-08-03 04:00:00+00:00,171.925,3.6917908,37.0225228,46.2076482,85.11165989999999
2018-08-03 05:00:00+00:00,179.826,3.6401477,38.148959600000005,50.892193899999995,87.20367320000001
2018-08-03 06:00:00+00:00,185.381,3.7001789,38.1165326,52.972580900000004,90.5932622
2018-08-03 07:00:00+00:00,186.776,3.7606588999999997,38.025962099999994,54.199554600000006,90.7848047
2018-08-03 08:00:00+00:00,187.089,3.6699389,38.050217100000005,54.519814100000005,90.85406329999999
2018-08-03 09:00:00+00:00,187.356,3.7077389,38.0023004,54.3332635,91.3226193
2018-08-03 10:00:00+00:00,187.422,3.6170189,38.12075359999999,54.2077316,91.4496208
2018-08-03 11:00:00+00:00,187.349,3.6170189,38.5490868,54.3147966,90.89401769999999
2018-08-03 12:00:00+00:00,187.056,4.114578900000001,38.5856449,54.3763882,90.0234081
2018-08-03 13:00:00+00:00,186.278,4.3379789,38.3924728,54.5086918,89.0851315
2018-08-03 14:00:00+00:00,184.729,4.2699389000000005,37.8660332,54.4016138,88.1976607
2018-08-03 15:00:00+00:00,184.477,4.2623789,37.4414164,54.4397892,88.2953573
2018-08-03 16:00:00+00:00,183.885,4.3001789,36.724548399999996,53.907239999999994,88.93082369999999
2018-08-03 17:00:00+00:00,184.008,4.2365145,36.393761100000006,53.518119899999995,89.87814139999999
2018-08-03 18:00:00+00:00,181.18,4.299350499999999,35.8641969,51.478309,89.5119378
2018-08-03 19:00:00+00:00,181.296,4.3069105,35.350416100000004,50.9213964,90.7039255
2018-08-03 20:00:00+00:00,178.169,4.3900704,35.2830736,49.5546954,88.94689109999999
2018-08-03 21:00:00+00:00,171.698,4.4051904,35.291364800000004,46.9197803,85.1084169
2018-08-03 22:00:00+00:00,164.72,4.3825104,33.6305257,44.749704799999996,81.9290781
2018-08-03 23:00:00+00:00,154.528,4.4127504,30.806460899999998,37.5363858,81.72794640000001
2018-08-04 00:00:00+00:00,149.339,4.3579866,30.7980926,32.1240181,82.0037721
2018-08-04 01:00:00+00:00,148.502,4.207895300000001,30.801390899999998,29.5244295,83.97237209999999
2018-08-04 02:00:00+00:00,146.169,4.277498899999999,30.8249191,27.8754229,83.1809711
2018-08-04 03:00:00+00:00,146.061,4.2850589,30.8248624,27.8625824,83.0705133
2018-08-04 04:00:00+00:00,149.081,4.3001789,30.929451,31.4136462,82.4701919
2018-08-04 05:00:00+00:00,157.795,4.2245789,31.203264299999997,39.679621700000006,82.75220940000001
2018-08-04 06:00:00+00:00,169.032,4.2170189,31.5318711,47.5627229,85.76043829999999
2018-08-04 07:00:00+00:00,174.54,4.1867788,31.8376924,49.9819527,88.51591719999999
2018-08-04 08:00:00+00:00,175.068,4.3152989,31.981304100000003,50.21573720000001,88.5973732
2018-08-04 09:00:00+00:00,171.308,4.2094589,32.0722889,47.828352,87.1311115
2018-08-04 10:00:00+00:00,166.984,4.247258899999999,32.0410943,45.2793969,85.3855719
2018-08-04 11:00:00+00:00,160.923,4.3077389,32.0636925,41.5964344,82.9566289
2018-08-04 12:00:00+00:00,159.251,4.2321389,31.9099176,41.3388309,81.76414969999999
2018-08-04 13:00:00+00:00,159.051,4.2170189,31.8179176,40.6468961,82.3629047
2018-08-04 14:00:00+00:00,161.391,4.243799200000001,31.8428091,41.824021699999996,83.52273459999999
2018-08-04 15:00:00+00:00,166.333,4.277498899999999,31.8339859,44.776505,85.46379610000001
2018-08-04 16:00:00+00:00,172.091,4.3001789,31.7098109,47.8752238,88.2406372
2018-08-04 17:00:00+00:00,171.431,4.2699389000000005,31.415422500000002,48.1071941,87.6219021
2018-08-04 18:00:00+00:00,169.739,4.3379789,31.2533523,47.731235,86.4304125
2018-08-04 19:00:00+00:00,169.455,4.3304189,31.3232309,47.8118279,86.0117948
2018-08-04 20:00:00+00:00,164.009,4.2850589,31.355944100000002,44.52619,83.7932914
2018-08-04 21:00:00+00:00,152.795,4.3984589,31.140632699999998,35.2229356,81.98274900000001
2018-08-04 22:00:00+00:00,149.428,4.3820388999999995,30.818429199999997,33.437058400000005,80.7760435
2018-08-04 23:00:00+00:00,145.725,4.352068500000001,30.496389200000003,30.3777643,80.4564781
2018-08-05 00:00:00+00:00,144.079,4.3671884,30.356214100000003,28.870797200000002,80.4934578
2018-08-05 01:00:00+00:00,141.731,4.2537885,30.328332500000002,26.6098283,80.5099063
2018-08-05 02:00:00+00:00,141.223,4.3272978,30.326040799999998,26.139606800000003,80.4381029
2018-08-05 03:00:00+00:00,141.195,4.3077389,30.3263045,26.0561646,80.5066089
2018-08-05 04:00:00+00:00,141.941,4.277498899999999,30.4469359,26.548688300000002,80.66327340000001
2018-08-05 05:00:00+00:00,144.53,4.3152989,30.4873342,28.1415818,81.5970185
2018-08-05 06:00:00+00:00,146.841,4.2170189,29.6436226,31.2272855,81.7892406
2018-08-05 07:00:00+00:00,149.241,4.277498899999999,29.6330427,33.103443500000004,82.2283687
2018-08-05 08:00:00+00:00,149.561,4.277498899999999,29.6514243,33.5594458,82.0826299
2018-08-05 09:00:00+00:00,151.091,4.247258899999999,29.6288174,34.4067967,82.78528329999999
2018-08-05 10:00:00+00:00,150.357,4.2623789,29.4025225,33.436129,83.2379336
2018-08-05 11:00:00+00:00,149.524,4.179218799999999,29.3695794,32.934266300000004,83.0487411
2018-08-05 12:00:00+00:00,148.95,4.2170189,29.302099,32.2047095,83.20644610000001
2018-08-05 13:00:00+00:00,147.059,4.292618900000001,28.9048458,30.6018959,83.2772318
2018-08-05 14:00:00+00:00,146.319,4.1867788,27.6664025,31.074847600000002,83.3958464
2018-08-05 15:00:00+00:00,150.494,4.277498899999999,27.784931,33.8302983,84.6609974
2018-08-05 16:00:00+00:00,157.292,4.3984589,27.714989499999998,39.3021796,85.91095080000001
2018-08-05 17:00:00+00:00,161.994,4.4286989000000005,27.7124357,42.4729658,87.4060107
2018-08-05 18:00:00+00:00,164.015,4.3908989,27.879502499999997,44.362581299999995,87.3836198
2018-08-05 19:00:00+00:00,167.254,4.3984589,27.6395725,47.563920599999996,87.6698682
2018-08-05 20:00:00+00:00,164.854,4.3984589,27.5764226,45.675962399999996,87.1598987
2018-08-05 21:00:00+00:00,156.167,4.4286989000000005,27.5252112,39.91254970000001,84.2622875
2018-08-05 22:00:00+00:00,148.584,4.3908989,27.177890899999998,32.430326,84.54581590000001
2018-08-05 23:00:00+00:00,144.154,4.4286989000000005,27.162187600000003,28.3908732,84.1583875
2018-08-06 00:00:00+00:00,142.865,4.4211389,27.1702161,27.3393702,83.90842190000001
2018-08-06 01:00:00+00:00,142.7,4.4513789,27.0955945,26.9324627,84.2441943
2018-08-06 02:00:00+00:00,144.058,4.4060189,27.057751,27.2129908,85.3864479
2018-08-06 03:00:00+00:00,147.879,4.3984589,27.2196611,29.605932199999998,86.7146036
2018-08-06 04:00:00+00:00,166.701,4.3908989,27.807465800000003,43.262817999999996,91.3190721
2018-08-06 05:00:00+00:00,175.441,4.2548189,28.583205699999997,48.662325700000004,94.0023279
2018-08-06 06:00:00+00:00,180.542,4.2018989,29.3478807,51.410356,95.5975245
2018-08-06 07:00:00+00:00,180.972,4.2170189,29.648561,51.5021067,95.60196640000001
2018-08-06 08:00:00+00:00,182.083,4.2321389,30.5665493,51.7984601,95.4626513
2018-08-06 09:00:00+00:00,183.016,4.3399684,30.5429991,52.5675564,95.5602578
2018-08-06 10:00:00+00:00,184.705,4.2623789,29.6773158,53.7117719,97.0318654
2018-08-06 11:00:00+00:00,185.34,4.1899822,29.9937559,53.143595399999995,97.9641378
2018-08-06 12:00:00+00:00,184.929,4.2822398999999995,29.8205838,52.3409227,98.492522
2018-08-06 13:00:00+00:00,184.245,4.179218799999999,29.7975043,51.968051700000004,98.30000629999999
2018-08-06 14:00:00+00:00,184.269,4.2094589,29.7877441,52.3173623,97.9412888
2018-08-06 15:00:00+00:00,185.119,4.1943389,29.8557458,53.0531335,98.0031523
2018-08-06 16:00:00+00:00,186.514,4.1867788,29.9198174,53.398412199999996,98.9790773
2018-08-06 17:00:00+00:00,185.827,4.1943389,29.8830945,52.8820171,98.8736753
2018-08-06 18:00:00+00:00,183.717,4.3001789,29.7702575,52.7995289,96.8671638
2018-08-06 19:00:00+00:00,182.011,4.2177928,29.663862400000003,52.2239663,95.869607
2018-08-06 20:00:00+00:00,179.054,4.3122655000000005,29.3396792,51.280271500000005,94.122032
2018-08-06 21:00:00+00:00,171.696,4.3839973,29.3101459,49.5563802,88.4161026
2018-08-06 22:00:00+00:00,163.031,4.4275435,28.9059243,45.922482900000006,83.7382458
2018-08-06 23:00:00+00:00,157.905,4.2396989000000005,28.7734842,41.4869639,83.37382400000001
2018-08-07 00:00:00+00:00,155.174,4.3152989,29.562996,37.381802900000004,83.8566396
2018-08-07 01:00:00+00:00,155.254,4.1187388,32.8496233,33.9273111,84.3416216
2018-08-07 02:00:00+00:00,157.442,4.2623789,32.870480300000004,33.8871614,86.457981
2018-08-07 03:00:00+00:00,165.313,4.2170189,33.0547134,39.2367906,88.8754146
2018-08-07 04:00:00+00:00,182.505,4.247258899999999,33.655124,49.3095829,95.3914391
2018-08-07 05:00:00+00:00,188.877,4.247258899999999,34.5845616,51.4580831,98.59174770000001
2018-08-07 06:00:00+00:00,192.616,4.2396989000000005,34.7922298,52.7321208,100.8196659
2018-08-07 07:00:00+00:00,194.382,4.355679299999999,35.068891300000004,53.8214665,101.1705156
2018-08-07 08:00:00+00:00,195.319,4.2329242,35.095459600000005,54.581121700000004,101.44086800000001
2018-08-07 09:00:00+00:00,195.673,4.2094589,35.0159918,54.930280100000004,101.5068958
2018-08-07 10:00:00+00:00,195.54,4.2548189,34.5896302,55.470728300000005,101.2390552
2018-08-07 11:00:00+00:00,195.324,4.2636823,34.6105417,54.731931700000004,101.73699839999999
2018-08-07 12:00:00+00:00,194.35,4.1867788,34.629927,54.3722434,101.1493789
2018-08-07 13:00:00+00:00,193.464,4.1943389,34.4520051,54.0403743,100.7427708
2018-08-07 14:00:00+00:00,192.202,4.2094589,34.3879549,53.5799281,100.0320359
2018-08-07 15:00:00+00:00,192.289,4.1867788,34.366770100000004,53.447824,100.29225
2018-08-07 16:00:00+00:00,191.2,4.2321389,34.3212785,53.559791,99.0589779
2018-08-07 17:00:00+00:00,190.523,4.338652,34.292928,53.4767528,98.4155844
2018-08-07 18:00:00+00:00,188.197,4.3825104,34.1108267,52.1102508,97.5961727
2018-08-07 19:00:00+00:00,188.066,4.3825104,34.000421499999995,51.8675352,97.8146198
2018-08-07 20:00:00+00:00,184.843,4.3913477,33.8501951,50.834994000000016,95.71953780000001
2018-08-07 21:00:00+00:00,168.554,4.3228589,32.7975742,42.0511059,89.2839495
2018-08-07 22:00:00+00:00,153.424,4.1867788,32.317379,33.715886,83.1414299
2018-08-07 23:00:00+00:00,149.386,4.2623789,32.3032445,29.4866932,83.3113682
2018-08-08 00:00:00+00:00,147.363,4.2850589,32.1902075,27.864948799999997,83.0479982
2018-08-08 01:00:00+00:00,146.497,4.2850589,32.0537642,26.8315422,83.33025549999999
2018-08-08 02:00:00+00:00,150.425,4.277498899999999,32.0586476,27.8258531,86.26270650000001
2018-08-08 03:00:00+00:00,154.618,4.2170189,32.435035899999995,30.1145033,87.9139565
2018-08-08 04:00:00+00:00,170.959,4.1565388,33.2439111,40.1545762,93.4959755
2018-08-08 05:00:00+00:00,188.681,4.3538842,34.462301700000005,52.2993261,97.6503805
2018-08-08 06:00:00+00:00,196.162,4.2615505,35.1038932,55.640452100000005,101.1676859
2018-08-08 07:00:00+00:00,197.393,4.1813377,35.4147871,56.037242299999996,101.74411199999999
